,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
190,CHM 510,09,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
191,CHM 510,10,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
192,CHM 510,11,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
193,CHM 510,12,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
194,CHM 510,13,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
195,CHM 511,12,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
196,CHN 110,01,Elementary Chinese I,"IDS :: Asian Studies, IDS :: Chinese Studies",no placement in Chinese 120 level or higher,empty,Lecture
197,CHN 110,02,Elementary Chinese I,"IDS :: Asian Studies, IDS :: Chinese Studies",no placement in Chinese 120 level or higher,empty,Lecture
198,CHN 201,01,Intermediate Chinese I,"GER - CORE :: FL (Foreign Language), IDS :: Asian Studies, IDS :: Chinese Studies",CHN 120 OR CHN PL 201,empty,Lecture
199,CHN 225,01,Chinese Film,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Chinese Studies, IDS :: Film Studies",empty,empty,Lecture
200,CHN 301,01,Intermediate Chinese III,"IDS :: Asian Studies, IDS :: Chinese Studies",CHN 202 OR CHN PL 301,empty,Lecture
201,CHN 401,01,Advanced Chinese I,"IDS :: Asian Studies, IDS :: Chinese Studies",CHN 302,empty,Lecture
202,CLS 102,01,Classics: The Basics,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
203,CLS 103,01,Mythology,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
204,CLS 212,01,Geography and Travel in the Ancient Mediterranean,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,empty,Lecture
205,CLS 221,01,Roman Civilization,"GER - CORE :: HA (Historical Analysis), IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
206,COM 101,01,Public Speaking,IDS :: Science Education,empty,empty,Lecture
207,COM 101,02,Public Speaking,IDS :: Science Education,empty,empty,Lecture
208,COM 101,03,Public Speaking,IDS :: Science Education,empty,empty,Lecture
209,COM 101,04,Public Speaking,IDS :: Science Education,empty,empty,Lecture
210,COM 101,06,Public Speaking,IDS :: Science Education,empty,empty,Lecture
211,COM 101,07,Public Speaking,IDS :: Science Education,empty,empty,Lecture
212,COM 101,08,Public Speaking,IDS :: Science Education,empty,empty,Lecture
213,COM 102,01,Media & Society,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
214,COM 102,02,Media & Society,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
215,COM 102,03,Media & Society,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
216,COM 201,01,Rhetoric & Strategy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
217,COM 201,02,Rhetoric & Strategy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
218,COM 202,01,Digital Storytelling,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Journalism, IDS :: Visual Strategy",COM 101 OR COM 102 OR COM 201 OR ART 111,empty,Lecture
219,COM 202,02,Digital Storytelling,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Journalism, IDS :: Visual Strategy",COM 101 OR COM 102 OR COM 201 OR ART 111,empty,Lecture
220,COM 202,03,Digital Storytelling,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Journalism, IDS :: Visual Strategy",COM 101 OR COM 102 OR COM 201 OR ART 111,empty,Lecture
221,COM 303,01,Communication Research Methods,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive)",COM 101 or COM 102 or COM 201,empty,Lecture
222,COM 315,01,Great Speeches,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Womenâ€™s, Gender, and Sexuality Studies",COM 101 Public Speaking,empty,Lecture
223,COM 337,01,International Communication,GER - Global Awareness :: WC (World Cultures),COM 102 Media and Society,empty,Lecture
224,COM 341,01,Interpersonal Communication,empty,COM 101 Public Speaking,empty,Lecture
225,COM 345,01,Sports Reporting,IDS :: Journalism,COM 202 Digital Storytelling,COM 345-01L - Sports Reporting,Lecture
226,COM 345,01L,Sports Reporting,IDS :: Journalism,COM 202 Digital Storytelling,COM 345-01 - Sports Reporting,Laboratory
227,COM 353,01,Political Communication,"GER - CORE :: HA (Historical Analysis), IDS :: Journalism",COM 101 OR COM 102,empty,Lecture
228,COM 376,01,Strategic Communication,IDS :: Visual Strategy,COM 201 OR COM 202,empty,Lecture
229,COM 437,01,Advanced Multimedia Storytelling,"IDS :: Journalism, IDS :: Visual Strategy",COM 202 Digital Storytelling,empty,Lecture
230,COM 451,01,Civic Media,empty,COM 102 Media and Society,empty,Lecture
231,COM 505,01,Structured Internship,IDS :: Journalism,Instructor permission required,empty,Independent Study
232,COM 505,02,Structured Internship,IDS :: Journalism,Instructor permission required,empty,Independent Study
233,CSC 105,01,Intro to Computer Science (Social Media),GER - CORE :: MR (Mathematical and Formal Reasoning),Instructor Permission Required,CSC 105-01L - Intro to Computer Science (Social Media),Lecture
234,CSC 105,01L,Intro to Computer Science (Social Media),GER - CORE :: MR (Mathematical and Formal Reasoning),Instructor Permission Required,CSC 105-01 - Intro to Computer Science (Social Media),Laboratory
235,CSC 105,02,Intro to Computer Science (The Internet),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-02L - Intro to Computer Science (The Internet),Lecture
236,CSC 105,02L,Intro to Computer Science (The Internet),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-02 - Intro to Computer Science (The Internet),Laboratory
237,CSC 121,01,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-01L - Intro to Computer Programming,Lecture
238,CSC 121,01L,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-01 - Intro to Computer Programming,Laboratory
239,CSC 121,02,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-02L - Intro to Computer Programming,Lecture
240,CSC 121,02L,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-02 - Intro to Computer Programming,Laboratory
241,CSC 121,03,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-03L - Intro to Computer Programming,Lecture
242,CSC 121,03L,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-03 - Intro to Computer Programming,Laboratory
243,CSC 122,01,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,CSC 122-01L - Data Structures and Algorithms,Lecture
244,CSC 122,01L,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,CSC 122-01 - Data Structures and Algorithms,Laboratory
245,CSC 223,01,Advanced Data Structures and Software Development,IDS :: Linguistics,CSC 122 Data Structures and Algorithms,CSC 223-01L - Advanced Data Structures and Software Development,Lecture
246,CSC 223,01L,Advanced Data Structures and Software Development,IDS :: Linguistics,CSC 122 Data Structures and Algorithms,CSC 223-01 - Advanced Data Structures and Software Development,Laboratory
247,CSC 261,01,Discrete Structures for Computer Science,empty,CSC 105 AND CSC 121 AND (MTH 120 OR MTH 145 OR MTH 150),empty,Lecture
248,CSC 271,01,"Digital Dilemmas: Data, Technology, and Being Human","GER - CORE :: UQ (Ultimate Questions), IDS :: Science Education",empty,empty,Lecture
249,CSC 272,01,Introduction to Data Mining,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics, IDS :: Linguistics",CSC 121 and Instructor Permission Required,CSC 272-01L - Introduction to Data Mining,Lecture
250,CSC 272,01L,Introduction to Data Mining,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics, IDS :: Linguistics",CSC 121 and Instructor Permission Required,CSC 272-01 - Introduction to Data Mining,Laboratory
251,CSC 342,01,Web-Based Application Design & Development,empty,CSC 122 Data Structures and Algorithms,CSC 342-01L - Web-Based Application Design & Development,Lecture
252,CSC 342,01L,Web-Based Application Design & Development,empty,CSC 122 Data Structures and Algorithms,CSC 342-01 - Web-Based Application Design & Development,Laboratory
253,CSC 461,01,Computational Theory,empty,CSC 122 AND CSC 261,empty,Lecture
254,CSC 475,01,Seminar in Computer Science,GER - Writing :: WR (Writing-Research Intensive),(any FYW course) AND CSC 122 AND (1 course in CSC numbered 300 or greater),empty,Seminar
255,CSC 475,TU,Seminar in Computer Science,GER - Writing :: WR (Writing-Research Intensive),(any FYW course) AND CSC 122 AND (1 course in CSC numbered 300 or greater),empty,Seminar
256,CSC 501,01,Independent Study,empty,Instructor permission required,empty,Independent Study
257,CSC 501,02,Independent Study,empty,Instructor permission required,empty,Independent Study
258,DAN 120,01,Foundations of Dance,"GER - CORE :: MB (Mind and Body), IDS :: Musical Theatre",empty,empty,Lecture
259,DAN 120,02,Foundations of Dance,"GER - CORE :: MB (Mind and Body), IDS :: Musical Theatre",empty,empty,Lecture
260,DSC 475,01,Seminar in Applied Data Science,empty,Instructor Permission Required,empty,Lecture
261,ECN 111,01,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
262,ECN 111,05,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
263,ECN 111,06,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
264,ECN 111,07,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
265,ECN 111,08,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
266,ECN 111,09,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
267,ECN 111,10,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
268,ECN 111,11,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
269,ECN 234,01,Urban Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Environmental Studies, IDS :: Poverty Studies, IDS :: Urban Studies",ECN 111 Introduction to Economics,empty,Lecture
270,ECN 239,01,Economics of Sports,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
271,ECN 245,01,Development Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies",ECN 111 Introduction to Economics,empty,Lecture
272,ECN 252,01,International Trade,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
273,ECN 331,03,Empirical Methods in Economics,"GER - Writing :: WR (Writing-Research Intensive), IDS :: Data Analytics",(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),empty,Lecture
274,ECN 331,03L,Empirical Methods in Economics,"GER - Writing :: WR (Writing-Research Intensive), IDS :: Data Analytics",(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),empty,Laboratory
275,ECN 345,01,Intermediate Macroeconomics Analysis,empty,ECN 111 AND (MTH 145 OR MTH 150) AND (1 Economics course numbered 201 or higher excluding ECN 503),empty,Lecture
276,ECN 346,01,Intermediate Microeconomic Analysis,empty,ECN 111 AND (MTH 145 OR MTH 150) AND (1 Economics course numbered 201 or higher excluding ECN 503),empty,Lecture
277,ECN 503,01,Individualized Internship,empty,Instructor permission required,empty,Independent Study
278,ECN 503,02,Individualized Internship,empty,Instructor permission required,empty,Independent Study
279,EDU 112,01,History of Education in America,"GER - CORE :: HA (Historical Analysis), GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",empty,empty,Lecture
280,EDU 113,01,Introduction to Educational Philosophy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",empty,empty,Lecture
281,EDU 114,01,"Culture, Identity, and Schooling","GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",empty,empty,Lecture
282,EDU 120,01,Human Development,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
283,EDU 120,02,Human Development,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
284,EDU 120,03,Human Development,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
285,EDU 200,01,Health Education and Physical Activity,empty,EDU 120 Human Development,empty,Lecture
286,EDU 215,01,"Diversity, Equity & Inclusion in Education","GER - Global Awareness :: IEJ (Identities, Equity, and Justice), GER - Writing :: WR (Writing-Research Intensive)",FYW (First Year Writing Seminar),empty,Lecture
287,EDU 221,01,Students with Exceptionalities,IDS :: Science Education,EDU 120 Human Development,empty,Lecture
288,EDU 330,01,Literacy Foundations and Instruction in Grades PK-3,empty,EDU 120 Human Development,empty,Lecture
289,EDU 333,01,Science in Grades PK-6,IDS :: Science Education,EDU 120 Human Development,EDU 333-01L - Science in Grades PK-6,Lecture
290,EDU 333,01L,Science in Grades PK-6,IDS :: Science Education,EDU 120 Human Development,EDU 333-01 - Science in Grades PK-6,Laboratory
291,EDU 337,01,Early Childhood Curriculum: Content and Resources,empty,EDU 120 Human Development,empty,Lecture
292,EDU 431,01,Diverse School Cultures: Teaching  Learning and Managment,empty,Education or Educational Studies only,empty,Lecture
293,EDU 451,01,Literature for Young Adults,empty,EDU 120 Human Development,empty,Lecture
294,EES 112,01,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-01L - Environmental Science,Lecture
295,EES 112,01L,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-01 - Environmental Science,Laboratory
296,EES 112,02,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-02L - Environmental Science,Lecture
297,EES 112,02L,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-02 - Environmental Science,Laboratory
298,EES 112,03,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-03L - Environmental Science,Lecture
299,EES 112,03L,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-03 - Environmental Science,Laboratory
300,EES 113,01,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",No EES 111 OR EES 113 OR EES 115 equivalencies,EES 113-01L - Natural Hazards and Natural Disasters,Lecture
301,EES 113,01L,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",No EES 111 OR EES 113 OR EES 115 equivalencies,EES 113-01 - Natural Hazards and Natural Disasters,Laboratory
302,EES 115,01,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",No EES 111 OR EES 113 OR EES 115 equivalencies,EES 115-01L - Earth Systems,Lecture
303,EES 115,01L,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",No EES 111 OR EES 113 OR EES 115 equivalencies,EES 115-01 - Earth Systems,Laboratory
304,EES 115,02,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",No EES 111 OR EES 113 OR EES 115 equivalencies,EES 115-02L - Earth Systems,Lecture
305,EES 115,02L,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",No EES 111 OR EES 113 OR EES 115 equivalencies,EES 115-02 - Earth Systems,Laboratory
306,EES 201,01,Geographic Information Systems,"IDS :: Data Analytics, IDS :: Environmental Studies, IDS :: Urban Studies",empty,EES 201-01L - Geographic Information Systems,Lecture
307,EES 201,01L,Geographic Information Systems,"IDS :: Data Analytics, IDS :: Environmental Studies, IDS :: Urban Studies",empty,EES 201-01 - Geographic Information Systems,Laboratory
308,EES 210,01,Surficial Processes,IDS :: Environmental Studies,EES 111 OR EES 112 OR EES 113 OR EES 115,EES 210-01L - Surficial Processes,Lecture
309,EES 210,01L,Surficial Processes,IDS :: Environmental Studies,EES 111 OR EES 112 OR EES 113 OR EES 115,EES 210-01 - Surficial Processes,Laboratory
310,EES 220,01,Mineralogy and Petrology I,empty,EES 111 OR EES 112 OR EES 113 OR EES 115,EES 220-01L - Mineralogy and Petrology I,Lecture
311,EES 220,01L,Mineralogy and Petrology I,empty,EES 111 OR EES 112 OR EES 113 OR EES 115,EES 220-01 - Mineralogy and Petrology I,Laboratory
312,EES 230,01,Watershed Hydrology,IDS :: Environmental Studies,EES 111 OR EES 112 OR EES 113 OR EES 115 OR BIO 111 OR CHM 110,EES 230-01L - Watershed Hydrology,Lecture
313,EES 230,01L,Watershed Hydrology,IDS :: Environmental Studies,EES 111 OR EES 112 OR EES 113 OR EES 115 OR BIO 111 OR CHM 110,EES 230-01 - Watershed Hydrology,Laboratory
314,EES 325,01,Structural Geology,empty,EES 220 Mineralogy and Petrology I,EES 325-01L - Structural Geology,Lecture
315,EES 325,01L,Structural Geology,empty,EES 220 Mineralogy and Petrology I,EES 325-01 - Structural Geology,Laboratory
316,EES 343,01,Environmental Systems,"GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",EES 111 OR EES 112 OR EES 113 OR EES 115 OR BIO 111 OR CHM 110,EES 343-01L - Environmental Systems,Lecture
317,EES 343,01L,Environmental Systems,"GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",EES 111 OR EES 112 OR EES 113 OR EES 115 OR BIO 111 OR CHM 110,EES 343-01 - Environmental Systems,Laboratory
318,EES 472,01,Research and Analysis,GER - Writing :: WR (Writing-Research Intensive),(any FYW course) AND (EES 111 OR EES 112 OR EES 113 OR EES 115),empty,Seminar
319,ENG 112,01,Texts and Identities (Chants Democratic: American Literary Identities),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",FYW (First Year Writing Seminar),empty,Lecture
320,ENG 112,02,Texts and Identities (Chants Democratic: American Literary Identities),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",FYW (First Year Writing Seminar),empty,Lecture
321,ENG 112,03,Texts and Identity (Biography and Identity),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",FYW (First Year Writing Seminar),empty,Lecture
322,ENG 112,04,Texts and Identities (Biography and Identity),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",FYW (First Year Writing Seminar),empty,Lecture
323,ENG 153,01,English Language: How It Works,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Linguistics",FYW (First Year Writing Seminar),empty,Lecture
324,ENG 200,01,Introduction to Creative Writing,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
325,ENG 200,02,Introduction to Creative Writing,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
326,ENG 212,01,Journalism Principles and Practice,IDS :: Journalism,FYW (First Year Writing Seminar),empty,Lecture
327,ENG 220,01,Writing Poems,empty,FYW (First Year Writing Seminar),empty,Lecture
328,ENG 228,01,Writing the Novel,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
329,ENG 238,TS,Writing in the Arts,GER - Writing :: WR (Writing-Research Intensive),(1 FYW course) AND (Instructor Permission Required),empty,Lecture
330,ENG 241,01,Medieval Arthurian Literature,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
331,ENG 339,01,Emerson to Dickinson,GER - CORE :: UQ (Ultimate Questions),FYW (First Year Writing Seminar),empty,Lecture
332,ENG 344,01,Gothic Literature,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Womenâ€™s, Gender, and Sexuality Studies",FYW (First Year Writing Seminar),empty,Lecture
333,ENG 353,01,Critical and Cultural Theory,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Africana Studies",empty,empty,Lecture
334,ENG 364,TS,Drama in London,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
335,ENG 366,TS,Drama at Stratford-upon-Avon,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),FYW (First Year Writing Seminar),empty,Lecture
336,ENG 476,01,Senior Seminar in Writing,GER - Writing :: WR (Writing-Research Intensive),empty,empty,Seminar
337,ENG 476,02,Senior Seminar in Writing,GER - Writing :: WR (Writing-Research Intensive),Declared English Major,empty,Seminar
338,FRN 110,01,Elementary French I,empty,no placement in French 115 level or higher,empty,Lecture
339,FRN 110,02,Elementary French I,empty,no placement in French 115 level or higher,empty,Lecture
340,FRN 110,03,Elementary French I,empty,no placement in French 115 level or higher,empty,Lecture
341,FRN 115,01,Intensive Elementary French,empty,FRN-PL 115,empty,Lecture
342,FRN 115,02,Intensive Elementary French,empty,FRN-PL 115,empty,Lecture
343,FRN 201,01,Intermediate French I,GER - CORE :: FL (Foreign Language),FRN 115 OR FRN 120 OR FRN-PL 201,empty,Lecture
344,FRN 201,02,Intermediate French I,GER - CORE :: FL (Foreign Language),FRN 115 OR FRN 120 OR FRN-PL 201,empty,Lecture
345,FRN 207,01,French Language House,empty,Instructor permission required,empty,Experiential
346,FRN 215,01,French Composition,GER - CORE :: FL (Foreign Language),FRN 201 OR FRN-PL 214 or 215,empty,Lecture
347,FRN 307,01,French for the Business World,GER - CORE :: FL (Foreign Language),1 course in FRN numbered 214 or higher OR FRN PL.300+,empty,Lecture
348,FRN 325,TS,French Architecture in Context,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),1 course in FRN numbered 214 or higher OR FRN PL.300+,empty,Lecture
349,FYW 1110,01,Global Water Issues,"FYW topics :: PE (Physical Environment), FYW topics :: RD (Reasoning with Data), FYW topics :: SI (Scientific Inquiry), FYW topics :: SP (Sustainable Practices), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
350,FYW 1133,01,Can We Make Sense of the 60s?,"FYW topics :: GP (Government and Politics), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: PH (People and Issues in History), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
351,FYW 1156,01,Who Speaks Bad English? Language and Ideology,"FYW topics :: EL (Education and Learning), FYW topics :: RE (Race, Ethnicity, and Social Class), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar), IDS :: Linguistics",empty,empty,Seminar
352,FYW 1168,01,The First World War,"FYW topics :: PH (People and Issues in History), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
353,FYW 1195,01,Psychic Disorder and the Social Order,"FYW topics :: HW (Health and Wellness), FYW topics :: PH (People and Issues in History), FYW topics :: SI (Scientific Inquiry), GER - Writing :: FYW (First Year Writing Seminar)",Instructor Permission Required,empty,Seminar
354,FYW 1195,03,Psychic Disorder and the Social Order,"FYW topics :: HW (Health and Wellness), FYW topics :: PH (People and Issues in History), FYW topics :: SI (Scientific Inquiry), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
355,FYW 1221,01,God and Justice,"FYW topics :: GP (Government and Politics), FYW topics :: PT (Philosophical Thought), FYW topics :: RS (Religion and Spirituality), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
356,FYW 1227,01,Quest for Meanings and Values through Theater,"FYW topics :: AE (Artistic Expression), FYW topics :: DF (Drama and Film), FYW topics :: PT (Philosophical Thought), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
357,FYW 1232,01,Inferno: Tales of Hell and Justice,"FYW topics :: LT (Literature), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
358,FYW 1244,01,Learning Politics Through Battlestar Galactica,"FYW topics :: GP (Government and Politics), FYW topics :: MM (Mass Media and Popular Culture), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
359,FYW 1245,01,The Parables of Jesus,"FYW topics :: RS (Religion and Spirituality), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
360,FYW 1254,01,Winning the White House,"FYW topics :: GP (Government and Politics), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
361,FYW 1260,01,Tudor-Stuart Texts,"FYW topics :: GP (Government and Politics), FYW topics :: LT (Literature), FYW topics :: PH (People and Issues in History), FYW topics :: RS (Religion and Spirituality), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
362,FYW 1263,01,Representations of Prison in Print and Film,"FYW topics :: DF (Drama and Film), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RE (Race, Ethnicity, and Social Class), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
